"NEW_BP"|"MONTO_LPS"|"FECHA_TRANSACCION"|"CANAL"
"1572459369"|6144.90|2023-03-26|"CREDITO CUENTA"
"1579903759"|663.25|2023-04-26|"CREDITO CUENTA"
"1580336917"|500.13|2023-04-26|"CREDITO CUENTA"
"1572511358"|24744.61|2023-04-26|"CREDITO CUENTA"
"1572280573"|3024.00|2023-03-26|"CREDITO CUENTA"
"1580923742"|2335.00|2023-03-26|"CREDITO CUENTA"
"1572354435"|4178.60|2023-03-26|"CREDITO CUENTA"
"1572580638"|2457.85|2023-03-26|"CREDITO CUENTA"
"1580699012"|1106.10|2023-03-26|"CREDITO CUENTA"
"1571914135"|2089.30|2023-03-26|"CREDITO CUENTA"
"1571651466"|5284.61|2023-03-26|"CREDITO CUENTA"
"1571537186"|2507.16|2023-03-26|"CREDITO CUENTA"
"1581233076"|17943.00|2023-03-26|"CREDITO CUENTA"
"1572026747"|4425.00|2023-03-26|"CREDITO CUENTA"
"1579365585"|1942.00|2023-03-26|"CREDITO CUENTA"
"1571880431"|5654.00|2023-03-26|"CREDITO CUENTA"
"1571870581"|2065.00|2023-03-26|"CREDITO CUENTA"
"1571535195"|3514.88|2023-03-26|"CREDITO CUENTA"
"1572339970"|29495.52|2023-03-26|"CREDITO CUENTA"
"1571780020"|2457.11|2023-01-26|"CREDITO CUENTA"
"1578758720"|2457.11|2023-01-26|"CREDITO CUENTA"
"1571923531"|3685.67|2023-01-26|"CREDITO CUENTA"
"1571615040"|1719.98|2023-01-26|"CREDITO CUENTA"
"1579209780"|761.70|2023-01-26|"CREDITO CUENTA"
"1571534685"|7863.95|2023-01-26|"CREDITO CUENTA"
"1572828251"|2113.02|2023-01-26|"CREDITO CUENTA"
"1580945850"|7986.00|2023-01-26|"CREDITO CUENTA"
"1571844461"|27028.21|2023-01-26|"CREDITO CUENTA"
"1571700215"|1179.41|2023-01-26|"CREDITO CUENTA"
"1573021527"|4054.05|2023-01-26|"CREDITO CUENTA"
"1572739173"|20026.00|2023-01-26|"CREDITO CUENTA"
"1581652294"|1523.34|2023-01-26|"CREDITO CUENTA"
"1579996930"|4521.10|2023-01-26|"CREDITO CUENTA"
"1571868353"|656.48|2023-01-26|"CREDITO CUENTA"
"1578847091"|50125.05|2023-01-26|"CREDITO CUENTA"
"1571794303"|9221.49|2023-01-26|"CREDITO CUENTA"
"1572970068"|7739.55|2023-01-26|"CREDITO CUENTA"
"1581122707"|15000.12|2023-01-26|"CREDITO CUENTA"
"1572343998"|12034.40|2023-04-22|"CREDITO CUENTA"
"1571877216"|18678.37|2023-03-22|"CREDITO CUENTA"
"1572461208"|1523.76|2023-03-22|"CREDITO CUENTA"
"1572845964"|1105.25|2023-02-22|"CREDITO CUENTA"
"1580993963"|61398.00|2023-04-22|"CREDITO CUENTA"
"1572771092"|2505.05|2023-04-22|"CREDITO CUENTA"
"1578654175"|3020.78|2023-04-22|"CREDITO CUENTA"
"1572001005"|1350.76|2023-04-22|"CREDITO CUENTA"
"1572784622"|4911.86|2023-05-22|"CREDITO CUENTA"
"1572300392"|4498.95|2023-01-22|"CREDITO CUENTA"
"1571790063"|5013.67|2023-03-22|"CREDITO CUENTA"
"1578934849"|6186.60|2023-02-22|"CREDITO CUENTA"
"1580074892"|105737.00|2023-01-30|"CREDITO CUENTA"
"1572280473"|9823.68|2023-04-22|"CREDITO CUENTA"
"1581252650"|4035.34|2023-02-22|"CREDITO CUENTA"
"1572956566"|860.18|2023-03-22|"CREDITO CUENTA"
"1580281931"|20001.00|2023-04-22|"CREDITO CUENTA"
"1579575074"|1990.00|2023-04-22|"CREDITO CUENTA"
"1572166813"|1131.00|2023-01-22|"CREDITO CUENTA"
"1580182562"|65084.00|2023-02-22|"CREDITO CUENTA"
"1579575074"|1130.00|2023-02-22|"CREDITO CUENTA"
"1580336917"|1450.00|2023-04-22|"CREDITO CUENTA"
"1572757439"|491.19|2023-05-22|"CREDITO CUENTA"
"1572757439"|10855.21|2023-05-22|"CREDITO CUENTA"
"1577916326"|3585.76|2023-04-22|"CREDITO CUENTA"
"1572460904"|70020.56|2023-05-22|"CREDITO CUENTA"
"1579879480"|3020.78|2023-04-22|"CREDITO CUENTA"
"1572079636"|1105.16|2023-04-22|"CREDITO CUENTA"
"1572963721"|30453.41|2023-04-22|"CREDITO CUENTA"
"1572474492"|392.95|2023-04-22|"CREDITO CUENTA"
"1581954688"|8890.43|2023-04-22|"CREDITO CUENTA"
"1578196718"|7859.20|2023-04-22|"CREDITO CUENTA"
"1580779351"|2050.00|2023-04-22|"CREDITO CUENTA"
"1581233076"|11975.60|2023-04-22|"CREDITO CUENTA"
"1580701444"|50004.16|2023-04-22|"CREDITO CUENTA"
"1571974964"|5526.00|2023-04-22|"CREDITO CUENTA"
"1571825084"|1499.00|2023-04-22|"CREDITO CUENTA"
"1581751170"|2453.92|2023-04-22|"CREDITO CUENTA"
"1571901524"|5159.70|2023-04-22|"CREDITO CUENTA"
"1577776516"|4667.00|2023-04-22|"CREDITO CUENTA"
"1580906517"|3438.29|2023-04-22|"CREDITO CUENTA"
"1578796508"|12034.00|2023-04-22|"CREDITO CUENTA"
"1572280597"|5207.00|2023-04-22|"CREDITO CUENTA"
"1572246022"|6164.35|2023-04-22|"CREDITO CUENTA"
"1578257730"|10069.00|2023-04-22|"CREDITO CUENTA"
"1572280196"|2455.90|2023-04-22|"CREDITO CUENTA"
"1572280196"|2455.90|2023-04-22|"CREDITO CUENTA"
"1572179642"|3315.49|2023-04-22|"CREDITO CUENTA"
"1572511358"|31926.95|2023-04-22|"CREDITO CUENTA"
"1579552362"|49122.60|2023-04-22|"CREDITO CUENTA"
"1572459369"|4911.86|2023-05-22|"CREDITO CUENTA"
"1580141610"|20001.07|2023-04-22|"CREDITO CUENTA"
"1571877216"|8486.21|2023-04-22|"CREDITO CUENTA"
"1572600172"|4168.90|2023-04-22|"CREDITO CUENTA"
"1581419758"|3608.45|2023-04-22|"CREDITO CUENTA"
"1572522984"|3929.60|2023-05-22|"CREDITO CUENTA"
"1577750787"|29460.00|2023-05-22|"CREDITO CUENTA"
"1580906517"|6139.80|2023-05-22|"CREDITO CUENTA"
"1580050120"|3488.94|2023-05-22|"CREDITO CUENTA"
"1572805822"|49119.00|2023-05-22|"CREDITO CUENTA"
"1581016096"|840.00|2023-05-22|"CREDITO CUENTA"
"1572358868"|2500.08|2023-05-22|"CREDITO CUENTA"
"1578102782"|10483.90|2023-05-22|"CREDITO CUENTA"
"1572280473"|36838.95|2023-05-22|"CREDITO CUENTA"
"1572639417"|1105.17|2023-05-22|"CREDITO CUENTA"
"1572747476"|10020.19|2023-05-22|"CREDITO CUENTA"
"1572777685"|3439.00|2023-05-22|"CREDITO CUENTA"
"1581496617"|565.00|2023-05-22|"CREDITO CUENTA"
"1571535195"|3561.10|2023-05-22|"CREDITO CUENTA"
"1572282975"|34383.02|2023-05-22|"CREDITO CUENTA"
"1572279143"|2515.36|2023-05-22|"CREDITO CUENTA"
"1572792561"|2001.55|2023-05-22|"CREDITO CUENTA"
"1579512978"|26520.00|2023-05-22|"CREDITO CUENTA"
"1580876052"|6147.00|2023-01-22|"CREDITO CUENTA"
"1578282296"|12293.00|2023-01-22|"CREDITO CUENTA"
"1578282296"|12293.00|2023-01-22|"CREDITO CUENTA"
"1577918801"|1353.00|2023-01-22|"CREDITO CUENTA"
"1578104054"|8605.00|2023-01-22|"CREDITO CUENTA"
"1572280789"|418.00|2023-01-22|"CREDITO CUENTA"
"1572491989"|4916.90|2023-01-22|"CREDITO CUENTA"
"1579251852"|49169.00|2023-01-22|"CREDITO CUENTA"
"1571542565"|1229.20|2023-01-22|"CREDITO CUENTA"
"1581100122"|909.62|2023-01-22|"CREDITO CUENTA"
"1572756426"|2655.12|2023-01-22|"CREDITO CUENTA"
"1578674259"|24.58|2023-01-22|"CREDITO CUENTA"
"1572386276"|4795.05|2023-01-22|"CREDITO CUENTA"
"1577895550"|3885.00|2023-01-22|"CREDITO CUENTA"
"1572345816"|2015.92|2023-01-22|"CREDITO CUENTA"
"1572527079"|7375.30|2023-01-22|"CREDITO CUENTA"
"1572624864"|11803.07|2023-01-22|"CREDITO CUENTA"
"1571850833"|7523.00|2023-01-22|"CREDITO CUENTA"
"1571923531"|3686.52|2023-03-22|"CREDITO CUENTA"
"1572483077"|20005.52|2023-03-22|"CREDITO CUENTA"
"1572483077"|20005.52|2023-03-22|"CREDITO CUENTA"
"1572354435"|6512.85|2023-03-22|"CREDITO CUENTA"
"1572553190"|1007.78|2023-03-22|"CREDITO CUENTA"
"1580699012"|345.00|2023-03-22|"CREDITO CUENTA"
"1577992143"|787.00|2023-03-22|"CREDITO CUENTA"
"1579284446"|9830.55|2023-03-22|"CREDITO CUENTA"
"1572522984"|10815.20|2023-03-22|"CREDITO CUENTA"
"1579343796"|7007.00|2023-03-22|"CREDITO CUENTA"
"1572737452"|3293.29|2023-03-22|"CREDITO CUENTA"
"1572639381"|19664.00|2023-03-22|"CREDITO CUENTA"
"1572514884"|13566.39|2023-03-22|"CREDITO CUENTA"
"1572499095"|664.00|2023-03-22|"CREDITO CUENTA"
"1572978032"|7373.04|2023-03-22|"CREDITO CUENTA"
"1579990594"|4915.30|2023-03-22|"CREDITO CUENTA"
"1580281031"|2457.68|2023-03-22|"CREDITO CUENTA"
"1571762594"|36865.20|2023-03-22|"CREDITO CUENTA"
"1579253990"|5406.90|2023-03-22|"CREDITO CUENTA"
"1581496617"|319.50|2023-03-22|"CREDITO CUENTA"
"1571786810"|8847.50|2023-03-22|"CREDITO CUENTA"
"1580406014"|2163.04|2023-03-22|"CREDITO CUENTA"
"1572970068"|9610.78|2023-03-22|"CREDITO CUENTA"
"1571860256"|10653.83|2023-03-22|"CREDITO CUENTA"
"1572947367"|8362.44|2023-03-22|"CREDITO CUENTA"
"1578098781"|1033.70|2023-03-22|"CREDITO CUENTA"
"1571649356"|12280.40|2023-02-22|"CREDITO CUENTA"
"1572278259"|15227.20|2023-02-22|"CREDITO CUENTA"
"1572523475"|9210.30|2023-02-22|"CREDITO CUENTA"
"1572158612"|2456.10|2023-02-22|"CREDITO CUENTA"
"1580308417"|5403.38|2023-02-22|"CREDITO CUENTA"
"1571773451"|20018.00|2023-02-22|"CREDITO CUENTA"
"1571701031"|4420.94|2023-02-22|"CREDITO CUENTA"
"1578113242"|1006.99|2023-02-22|"CREDITO CUENTA"
"1571537901"|6434.95|2023-02-22|"CREDITO CUENTA"
"1571786810"|7859.45|2023-02-22|"CREDITO CUENTA"
"1573049103"|2210.45|2023-02-22|"CREDITO CUENTA"
"1578383722"|19649.00|2023-02-22|"CREDITO CUENTA"
"1578841627"|9505.00|2023-02-22|"CREDITO CUENTA"
"1571873894"|19646.00|2023-02-22|"CREDITO CUENTA"
"1580050120"|514.00|2023-02-22|"CREDITO CUENTA"
"1572483329"|4003.00|2023-02-22|"CREDITO CUENTA"
"1572947367"|10083.80|2023-02-22|"CREDITO CUENTA"
"1572094900"|10021.00|2023-02-21|"CREDITO CUENTA"
"1572343998"|5059.36|2023-04-23|"CREDITO CUENTA"
"1581033985"|2458.45|2023-01-23|"CREDITO CUENTA"
"1572001005"|614.44|2023-03-23|"CREDITO CUENTA"
"1578419994"|6140.10|2023-05-23|"CREDITO CUENTA"
"1572283443"|2259.52|2023-05-23|"CREDITO CUENTA"
"1571796988"|20897.00|2023-01-23|"CREDITO CUENTA"
"1572845964"|2704.30|2023-01-23|"CREDITO CUENTA"
"1572206187"|4915.35|2023-03-23|"CREDITO CUENTA"
"1572282156"|13067.70|2023-04-23|"CREDITO CUENTA"
"1571743766"|7171.29|2023-04-23|"CREDITO CUENTA"
"1578723740"|1473.55|2023-04-23|"CREDITO CUENTA"
"1572166813"|418.00|2023-05-23|"CREDITO CUENTA"
"1581252650"|4035.65|2023-02-23|"CREDITO CUENTA"
"1572321838"|18001.90|2023-04-23|"CREDITO CUENTA"
"1578723740"|983.40|2023-01-23|"CREDITO CUENTA"
"1571642841"|16001.58|2023-01-23|"CREDITO CUENTA"
"1572460904"|9087.20|2023-04-23|"CREDITO CUENTA"
"1572837684"|5771.60|2023-04-23|"CREDITO CUENTA"
"1572303076"|17731.74|2023-04-23|"CREDITO CUENTA"
"1579626952"|1080.60|2023-05-23|"CREDITO CUENTA"
"1571615040"|2457.77|2023-03-23|"CREDITO CUENTA"
"1571923531"|12288.85|2023-03-23|"CREDITO CUENTA"
"1572354435"|4915.54|2023-03-23|"CREDITO CUENTA"
"1578934849"|1228.89|2023-03-23|"CREDITO CUENTA"
"1572473396"|614.44|2023-03-23|"CREDITO CUENTA"
"1579265570"|3300.05|2023-03-23|"CREDITO CUENTA"
"1572304071"|34408.78|2023-03-23|"CREDITO CUENTA"
"1571979844"|2310.52|2023-03-23|"CREDITO CUENTA"
"1581382228"|1303.00|2023-03-23|"CREDITO CUENTA"
"1579200395"|491.60|2023-03-23|"CREDITO CUENTA"
"1572777685"|5653.40|2023-03-23|"CREDITO CUENTA"
"1573070483"|2064.53|2023-03-23|"CREDITO CUENTA"
"1580107411"|466.00|2023-03-23|"CREDITO CUENTA"
"1572282817"|10987.00|2023-03-23|"CREDITO CUENTA"
"1579433008"|2946.92|2023-03-23|"CREDITO CUENTA"
"1572719143"|4547.00|2023-03-23|"CREDITO CUENTA"
"1579167958"|270.35|2023-03-23|"CREDITO CUENTA"
"1571673949"|1228.88|2023-03-23|"CREDITO CUENTA"
"1572145993"|8847.97|2023-03-24|"CREDITO CUENTA"
"1571579338"|17164.00|2023-05-23|"CREDITO CUENTA"
"1571630822"|49121.00|2023-05-23|"CREDITO CUENTA"
"1579433008"|13938.95|2023-05-23|"CREDITO CUENTA"
"1581059488"|2456.04|2023-05-23|"CREDITO CUENTA"
"1571581841"|7417.24|2023-05-23|"CREDITO CUENTA"
"1572719143"|7614.00|2023-05-23|"CREDITO CUENTA"
"1572363419"|2456.04|2023-05-23|"CREDITO CUENTA"
"1579983866"|9259.27|2023-05-23|"CREDITO CUENTA"
"1573036849"|14023.76|2023-05-23|"CREDITO CUENTA"
"1572036094"|4789.20|2023-05-23|"CREDITO CUENTA"
"1571906501"|4500.45|2023-05-23|"CREDITO CUENTA"
"1579253990"|5526.09|2023-05-23|"CREDITO CUENTA"
"1579360931"|61400.00|2023-05-23|"CREDITO CUENTA"
"1572638015"|12279.65|2023-05-23|"CREDITO CUENTA"
"1579518595"|12004.60|2023-05-23|"CREDITO CUENTA"
"1571872073"|27015.25|2023-05-23|"CREDITO CUENTA"
"1577774762"|345.00|2023-05-23|"CREDITO CUENTA"
"1572459800"|2701.60|2023-04-23|"CREDITO CUENTA"
"1580087127"|6508.40|2023-04-23|"CREDITO CUENTA"
"1579585241"|2284.08|2023-04-23|"CREDITO CUENTA"
"1571575088"|17019.53|2023-04-23|"CREDITO CUENTA"
"1579277765"|4176.00|2023-04-23|"CREDITO CUENTA"
"1572375448"|2088.00|2023-04-23|"CREDITO CUENTA"
"1572354435"|25788.00|2023-04-23|"CREDITO CUENTA"
"1572331585"|2284.01|2023-04-23|"CREDITO CUENTA"
"1579995263"|3020.80|2023-04-23|"CREDITO CUENTA"
"1571579748"|1513.50|2023-04-23|"CREDITO CUENTA"
"1579912639"|7018.21|2023-04-23|"CREDITO CUENTA"
"1572191074"|2259.00|2023-04-23|"CREDITO CUENTA"
"1580087127"|1601.00|2023-04-23|"CREDITO CUENTA"
"1572953814"|400.31|2023-04-23|"CREDITO CUENTA"
"1578078810"|8105.00|2023-04-23|"CREDITO CUENTA"
"1580784659"|2259.45|2023-04-23|"CREDITO CUENTA"
"1572084102"|1964.75|2023-04-23|"CREDITO CUENTA"
"1571591568"|25081.80|2023-01-23|"CREDITO CUENTA"
"1572698199"|3614.00|2023-01-23|"CREDITO CUENTA"
"1572279954"|1105.40|2023-01-23|"CREDITO CUENTA"
"1581067549"|737.70|2023-01-23|"CREDITO CUENTA"
"1571545568"|10326.00|2023-01-23|"CREDITO CUENTA"
"1572665132"|1564.75|2023-01-23|"CREDITO CUENTA"
"1579265570"|35999.92|2023-01-23|"CREDITO CUENTA"
"1572280789"|418.00|2023-01-23|"CREDITO CUENTA"
"1581248437"|22125.96|2023-01-23|"CREDITO CUENTA"
"1579891065"|19668.00|2023-01-23|"CREDITO CUENTA"
"1571564120"|24584.40|2023-01-23|"CREDITO CUENTA"
"1580570375"|3196.00|2023-01-23|"CREDITO CUENTA"
"1578300919"|2950.13|2023-01-23|"CREDITO CUENTA"
"1572327463"|49168.80|2023-01-23|"CREDITO CUENTA"
"1571832671"|540.98|2023-01-23|"CREDITO CUENTA"
"1572259683"|11065.50|2023-01-23|"CREDITO CUENTA"
"1572079636"|3073.05|2023-01-23|"CREDITO CUENTA"
"1572775676"|17209.00|2023-01-23|"CREDITO CUENTA"
"1571599446"|7359.00|2023-01-23|"CREDITO CUENTA"
"1578847091"|36876.60|2023-01-23|"CREDITO CUENTA"
"1572947367"|7644.00|2023-01-23|"CREDITO CUENTA"
"1571615040"|2456.27|2023-02-23|"CREDITO CUENTA"
"1571848339"|24562.70|2023-02-23|"CREDITO CUENTA"
"1572197844"|2456.27|2023-02-23|"CREDITO CUENTA"
"1581496617"|614.07|2023-02-23|"CREDITO CUENTA"
"1581954688"|3021.21|2023-02-23|"CREDITO CUENTA"
"1572483077"|1400.07|2023-02-23|"CREDITO CUENTA"
"1572895401"|61406.75|2023-02-23|"CREDITO CUENTA"
"1571611503"|1375.51|2023-02-23|"CREDITO CUENTA"
"1572300392"|6754.74|2023-02-23|"CREDITO CUENTA"
"1572527036"|19650.16|2023-02-23|"CREDITO CUENTA"
"1572176160"|2505.40|2023-02-23|"CREDITO CUENTA"
"1572527079"|57702.60|2023-02-23|"CREDITO CUENTA"
"1573012634"|3070.34|2023-02-23|"CREDITO CUENTA"
"1571579056"|23655.46|2023-02-23|"CREDITO CUENTA"
"1578099113"|3684.41|2023-02-23|"CREDITO CUENTA"
"1581496617"|2014.14|2023-02-23|"CREDITO CUENTA"
"1572282866"|4028.28|2023-02-23|"CREDITO CUENTA"
"1579590323"|4176.00|2023-02-23|"CREDITO CUENTA"
"1579354402"|2456.25|2023-02-23|"CREDITO CUENTA"
"1578098781"|764.62|2023-02-23|"CREDITO CUENTA"
"1580425729"|2456.27|2023-02-23|"CREDITO CUENTA"
"1571737090"|1228.14|2023-02-23|"CREDITO CUENTA"
"1571941797"|1228.14|2023-02-23|"CREDITO CUENTA"
"1572363419"|4912.54|2023-02-23|"CREDITO CUENTA"
"1580879940"|122.81|2023-02-23|"CREDITO CUENTA"
"1572429337"|14001.00|2023-02-23|"CREDITO CUENTA"
"1580487974"|13019.00|2023-02-23|"CREDITO CUENTA"
"1572300392"|10497.00|2023-02-23|"CREDITO CUENTA"
"1581418424"|14304.89|2024-03-31|"CREDITO CUENTA"
"1573010383"|19730.90|2024-03-31|"CREDITO CUENTA"
"1572495220"|1472.42|2024-03-31|"CREDITO CUENTA"
"1572773647"|34557.20|2024-01-31|"CREDITO CUENTA"
"1580074892"|9150.00|2024-04-04|"CREDITO CUENTA"
"1571722668"|1035.25|2024-01-31|"CREDITO CUENTA"
"1571560840"|14798.16|2024-04-04|"CREDITO CUENTA"
"1572837684"|5301.90|2024-03-31|"CREDITO CUENTA"
"1572806672"|2638.00|2024-01-31|"CREDITO CUENTA"
"1572079218"|8632.26|2024-03-31|"CREDITO CUENTA"
"1571961556"|10552.33|2024-03-31|"CREDITO CUENTA"
"1579310447"|23398.50|2024-03-31|"CREDITO CUENTA"
"1572186599"|36995.40|2024-03-31|"CREDITO CUENTA"
"1579585241"|307.10|2024-03-31|"CREDITO CUENTA"
"1571620133"|5367.09|2024-03-31|"CREDITO CUENTA"
"1579310447"|23398.50|2024-03-31|"CREDITO CUENTA"
"1572280396"|2959.63|2024-03-31|"CREDITO CUENTA"
"1572186599"|2219.72|2024-03-31|"CREDITO CUENTA"
"1572803092"|2707.10|2024-03-31|"CREDITO CUENTA"
"1572280390"|4316.13|2024-03-31|"CREDITO CUENTA"
"1572978032"|4118.82|2024-03-31|"CREDITO CUENTA"
"1581474892"|2601.27|2024-03-31|"CREDITO CUENTA"
"1571877216"|985.20|2024-01-31|"CREDITO CUENTA"
"1572160112"|19143.00|2024-01-31|"CREDITO CUENTA"
"1580898065"|3824.94|2024-01-31|"CREDITO CUENTA"
"1572063834"|985.95|2024-01-31|"CREDITO CUENTA"
"1572386958"|15776.00|2024-01-31|"CREDITO CUENTA"
"1577760841"|22430.00|2024-01-31|"CREDITO CUENTA"
"1571579206"|10475.61|2024-01-31|"CREDITO CUENTA"
"1571545197"|492.97|2024-01-31|"CREDITO CUENTA"
"1572775676"|2199.92|2024-01-31|"CREDITO CUENTA"
"1571564802"|3687.08|2023-03-31|"CREDITO CUENTA"
"1577707516"|12771.00|2023-01-31|"CREDITO CUENTA"
"1572102826"|4190.25|2024-01-31|"CREDITO CUENTA"
"1572278449"|5029.00|2024-01-31|"CREDITO CUENTA"
"1571938060"|1059.90|2024-01-31|"CREDITO CUENTA"
"1572280814"|8849.35|2024-01-31|"CREDITO CUENTA"
"1580075459"|5287.00|2024-01-31|"CREDITO CUENTA"
"1580789348"|2024.88|2024-01-31|"CREDITO CUENTA"
"1571828461"|4621.50|2024-01-31|"CREDITO CUENTA"
"1572133497"|7669.12|2023-03-31|"CREDITO CUENTA"
"1571557902"|17206.35|2023-03-31|"CREDITO CUENTA"
"1578907376"|3441.27|2023-03-31|"CREDITO CUENTA"
"1571790063"|1572.63|2023-05-31|"CREDITO CUENTA"
"1572343998"|4422.60|2023-05-31|"CREDITO CUENTA"
"1579876880"|22103.64|2023-01-31|"CREDITO CUENTA"
"1580273538"|1498.16|2023-01-31|"CREDITO CUENTA"
"1572206187"|9832.20|2023-03-31|"CREDITO CUENTA"
"1572845964"|9340.60|2023-03-31|"CREDITO CUENTA"
"1571790063"|3562.65|2023-05-31|"CREDITO CUENTA"
"1571607989"|4916.10|2023-03-31|"CREDITO CUENTA"
"1580420091"|4916.10|2023-03-31|"CREDITO CUENTA"
"1572092258"|4916.10|2023-03-31|"CREDITO CUENTA"
"1579014869"|1229.03|2023-03-31|"CREDITO CUENTA"
"1572363419"|1229.03|2023-03-31|"CREDITO CUENTA"
"1572283108"|3361.00|2023-03-31|"CREDITO CUENTA"
"1571949139"|8308.21|2023-03-31|"CREDITO CUENTA"
"1580412455"|4963.62|2023-05-31|"CREDITO CUENTA"
"1572473396"|737.42|2023-03-31|"CREDITO CUENTA"
"1571701031"|5161.91|2023-03-31|"CREDITO CUENTA"
"1572639417"|2580.95|2023-03-31|"CREDITO CUENTA"
"1571575088"|17009.71|2023-03-31|"CREDITO CUENTA"
"1572280390"|8848.98|2023-03-31|"CREDITO CUENTA"
"1572182213"|10151.75|2023-03-31|"CREDITO CUENTA"
"1573024942"|15928.16|2023-03-31|"CREDITO CUENTA"
"1571817220"|12291.00|2023-03-31|"CREDITO CUENTA"
"1572324027"|6391.00|2023-03-31|"CREDITO CUENTA"
"1572123300"|22123.00|2023-03-31|"CREDITO CUENTA"
"1579891065"|17207.00|2023-03-31|"CREDITO CUENTA"
"1572079636"|1401.09|2023-03-31|"CREDITO CUENTA"
"1572261096"|17698.00|2023-03-31|"CREDITO CUENTA"
"1572903001"|14995.00|2023-03-31|"CREDITO CUENTA"
"1572673390"|19664.00|2023-03-31|"CREDITO CUENTA"
"1572540695"|23351.00|2023-03-31|"CREDITO CUENTA"
"1572278259"|73715.42|2023-03-31|"CREDITO CUENTA"
"1572063834"|9217.50|2023-03-31|"CREDITO CUENTA"
"1581735581"|4915.75|2023-03-31|"CREDITO CUENTA"
"1581419758"|12290.25|2023-03-31|"CREDITO CUENTA"
"1572796299"|9832.20|2023-03-31|"CREDITO CUENTA"
"1572081126"|2015.60|2023-03-31|"CREDITO CUENTA"
"1573012634"|5653.52|2023-03-31|"CREDITO CUENTA"
"1573036849"|12290.25|2023-03-31|"CREDITO CUENTA"
"1580913685"|24580.50|2023-03-31|"CREDITO CUENTA"
"1572183352"|5235.65|2023-03-31|"CREDITO CUENTA"
"1571545454"|7570.80|2023-03-31|"CREDITO CUENTA"
"1571560452"|614.51|2023-03-31|"CREDITO CUENTA"
"1571580326"|2753.02|2023-03-31|"CREDITO CUENTA"
"1579518595"|19664.40|2023-03-31|"CREDITO CUENTA"
"1572354435"|15977.00|2023-03-31|"CREDITO CUENTA"
"1579272395"|3933.00|2023-03-31|"CREDITO CUENTA"
"1572372015"|4916.10|2023-03-31|"CREDITO CUENTA"
"1577760841"|20850.00|2023-03-31|"CREDITO CUENTA"
"1571564549"|2457.24|2023-05-31|"CREDITO CUENTA"
"1578102782"|3000.09|2023-03-31|"CREDITO CUENTA"
"1580105892"|9370.80|2023-03-31|"CREDITO CUENTA"
"1571775633"|4914.48|2023-05-31|"CREDITO CUENTA"
"1580359995"|7371.72|2023-05-31|"CREDITO CUENTA"
"1572639417"|5160.20|2023-05-31|"CREDITO CUENTA"
"1579209780"|1032.04|2023-05-31|"CREDITO CUENTA"
"1580699012"|1105.65|2023-05-31|"CREDITO CUENTA"
"1571562599"|1228.62|2023-05-31|"CREDITO CUENTA"
"1572017177"|13391.96|2023-05-31|"CREDITO CUENTA"
"1572280390"|9018.07|2023-05-31|"CREDITO CUENTA"
"1579974761"|2948.40|2023-05-31|"CREDITO CUENTA"
"1572554456"|3931.20|2023-05-31|"CREDITO CUENTA"
"1579331852"|2039.31|2023-05-31|"CREDITO CUENTA"
"1571824091"|10810.80|2023-05-31|"CREDITO CUENTA"
"1579014869"|3072.00|2023-05-31|"CREDITO CUENTA"
"1572627491"|19658.00|2023-05-31|"CREDITO CUENTA"
"1572527036"|22852.33|2023-05-31|"CREDITO CUENTA"
"1580315142"|1031.59|2023-05-31|"CREDITO CUENTA"
"1572719143"|8601.00|2023-05-31|"CREDITO CUENTA"
"1571545454"|7567.25|2023-05-31|"CREDITO CUENTA"
"1571580326"|2260.66|2023-05-31|"CREDITO CUENTA"
"1572433939"|8230.60|2023-05-31|"CREDITO CUENTA"
"1571722229"|2456.90|2023-05-31|"CREDITO CUENTA"
"1571737090"|2210.90|2023-05-31|"CREDITO CUENTA"
"1571906199"|3071.10|2023-05-31|"CREDITO CUENTA"
"1571848339"|2455.96|2023-01-31|"CREDITO CUENTA"
"1572966648"|7712.29|2023-05-31|"CREDITO CUENTA"
"1580105892"|16607.50|2023-05-31|"CREDITO CUENTA"
"1572520917"|21541.58|2023-05-30|"CREDITO CUENTA"
"1579996930"|1006.95|2023-01-31|"CREDITO CUENTA"
"1571600838"|7367.90|2023-01-31|"CREDITO CUENTA"
"1579775563"|5181.64|2023-01-31|"CREDITO CUENTA"
"1572142853"|2012.00|2023-01-31|"CREDITO CUENTA"
"1579990594"|4911.90|2023-01-31|"CREDITO CUENTA"
"1577760841"|18616.00|2023-01-31|"CREDITO CUENTA"
"1571579206"|2455.96|2023-01-31|"CREDITO CUENTA"
"1572403979"|24559.60|2023-01-31|"CREDITO CUENTA"
"1572540859"|65082.94|2023-01-31|"CREDITO CUENTA"
"1572280390"|3683.94|2023-01-31|"CREDITO CUENTA"
"1580147860"|16209.34|2023-01-31|"CREDITO CUENTA"
"1572092258"|58943.04|2023-01-31|"CREDITO CUENTA"
"1579159383"|7859.20|2023-01-31|"CREDITO CUENTA"
"1572519688"|4790.00|2023-01-31|"CREDITO CUENTA"
"1572386276"|9578.40|2023-01-31|"CREDITO CUENTA"
"1581248437"|24324.30|2023-01-31|"CREDITO CUENTA"
"1572145993"|7367.88|2023-01-31|"CREDITO CUENTA"
"1572086403"|2000.19|2023-01-31|"CREDITO CUENTA"
"1571564802"|4914.98|2023-06-01|"CREDITO CUENTA"
"1572206187"|3685.85|2023-06-01|"CREDITO CUENTA"
